2022-07-20 12:31:23,860 INFO  [restartedMain] org.springframework.security.web.DefaultSecurityFilterChain:Will secure any request with [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@33e48efb, org.springframework.security.web.context.SecurityContextPersistenceFilter@4d192a96, org.springframework.security.web.header.HeaderWriterFilter@5fe2196a, org.springframework.security.web.authentication.logout.LogoutFilter@63ae8dde, com.greenrent.security.jwt.AuthTokenFilter@2bf03621, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@5f285d2a, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@6d73d3f9, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@42394e28, org.springframework.security.web.session.SessionManagementFilter@676a2a8e, org.springframework.security.web.access.ExceptionTranslationFilter@39290634, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@6712b51e]
2022-07-20 12:31:24,207 INFO  [restartedMain] org.springframework.boot.autoconfigure.web.servlet.WelcomePageHandlerMapping:Adding welcome page: class path resource [static/index.html]
2022-07-20 12:31:25,488 INFO  [restartedMain] org.springframework.boot.devtools.autoconfigure.OptionalLiveReloadServer:LiveReload server is running on port 35729
2022-07-20 12:31:25,496 INFO  [restartedMain] org.springframework.boot.actuate.endpoint.web.EndpointLinksResolver:Exposing 1 endpoint(s) beneath base path '/actuator'
2022-07-20 12:31:25,586 INFO  [restartedMain] org.springframework.boot.web.embedded.tomcat.TomcatWebServer:Tomcat started on port(s): 8080 (http) with context path ''
2022-07-20 12:31:25,609 INFO  [restartedMain] com.greenrent.GreenRentApplication:Started GreenRentApplication in 13.008 seconds (JVM running for 15.43)
2022-07-20 12:31:26,906 INFO  [RMI TCP Connection(7)-192.168.1.171] org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/]:Initializing Spring DispatcherServlet 'dispatcherServlet'
2022-07-20 12:31:26,907 INFO  [RMI TCP Connection(7)-192.168.1.171] org.springframework.web.servlet.DispatcherServlet:Initializing Servlet 'dispatcherServlet'
2022-07-20 12:31:26,910 INFO  [RMI TCP Connection(7)-192.168.1.171] org.springframework.web.servlet.DispatcherServlet:Completed initialization in 3 ms
2022-07-20 12:32:24,701 WARN  [http-nio-8080-exec-4] org.springframework.web.servlet.mvc.method.annotation.ExceptionHandlerExceptionResolver:Resolved [com.greenrent.exception.ResourceNotFoundException: Resource with id 13 not found]
2022-07-20 12:33:38,275 INFO  [SpringApplicationShutdownHook] org.springframework.orm.jpa.LocalContainerEntityManagerFactoryBean:Closing JPA EntityManagerFactory for persistence unit 'default'
2022-07-20 12:33:38,281 INFO  [SpringApplicationShutdownHook] com.zaxxer.hikari.HikariDataSource:HikariPool-1 - Shutdown initiated...
2022-07-20 12:33:38,288 INFO  [SpringApplicationShutdownHook] com.zaxxer.hikari.HikariDataSource:HikariPool-1 - Shutdown completed.
2022-07-20 18:16:59,619 INFO  [restartedMain] com.greenrent.GreenRentApplication:Starting GreenRentApplication using Java 11.0.13 on DESKTOP-45Q2M8D with PID 2216 (D:\Dropbox\Yazilim Isleri\2- Java Full-Stack\6- Proje\GreenRent\target\classes started by FEO in D:\Dropbox\Yazilim Isleri\2- Java Full-Stack\6- Proje\GreenRent)
2022-07-20 18:16:59,627 DEBUG [restartedMain] com.greenrent.GreenRentApplication:Running with Spring Boot v2.6.9, Spring v5.3.21
2022-07-20 18:16:59,629 INFO  [restartedMain] com.greenrent.GreenRentApplication:No active profile set, falling back to 1 default profile: "default"
2022-07-20 18:16:59,826 INFO  [restartedMain] org.springframework.boot.devtools.env.DevToolsPropertyDefaultsPostProcessor:Devtools property defaults active! Set 'spring.devtools.add-properties' to 'false' to disable
2022-07-20 18:16:59,827 INFO  [restartedMain] org.springframework.boot.devtools.env.DevToolsPropertyDefaultsPostProcessor:For additional web related logging consider setting the 'logging.level.web' property to 'DEBUG'
2022-07-20 18:17:06,338 INFO  [restartedMain] org.springframework.data.repository.config.RepositoryConfigurationDelegate:Bootstrapping Spring Data JPA repositories in DEFAULT mode.
2022-07-20 18:17:06,850 INFO  [restartedMain] org.springframework.data.repository.config.RepositoryConfigurationDelegate:Finished Spring Data repository scanning in 482 ms. Found 6 JPA repository interfaces.
2022-07-20 18:17:08,738 INFO  [restartedMain] org.springframework.boot.web.embedded.tomcat.TomcatWebServer:Tomcat initialized with port(s): 8080 (http)
2022-07-20 18:17:08,759 INFO  [restartedMain] org.apache.catalina.core.StandardService:Starting service [Tomcat]
2022-07-20 18:17:08,761 INFO  [restartedMain] org.apache.catalina.core.StandardEngine:Starting Servlet engine: [Apache Tomcat/9.0.64]
2022-07-20 18:17:09,029 INFO  [restartedMain] org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/]:Initializing Spring embedded WebApplicationContext
